sales_key,order_id,order_date_key,ship_date_key,customer_key,product_key,location_key,ship_mode_key,sales,quantity,discount,profit
6249,CA-2017-121580,20220529,20220604,521,283,242,4,6.24,3,0.0,2.6208
6250,CA-2017-121580,20220529,20220604,521,411,242,4,465.16,2,0.0,120.9416
6251,CA-2017-121580,20220529,20220604,521,1250,242,4,7.98,1,0.0,3.99
6252,CA-2014-101147,20191202,20191204,489,463,214,1,2.394,1,0.8,-6.3441
6253,CA-2014-165806,20190407,20190407,781,1219,194,2,58.32,9,0.0,27.9936
6254,CA-2014-165806,20190407,20190407,781,1859,194,2,200.97,3,0.0,50.2425
6255,CA-2015-151624,20200908,20200914,787,194,7,4,21.36,8,0.0,8.1168
6256,CA-2017-139444,20220909,20220915,303,946,564,4,9.856,4,0.2,3.4496
6257,CA-2015-133977,20200906,20200908,59,765,186,3,3.444,1,0.7,-2.5256
6258,CA-2017-141425,20221102,20221106,51,1425,441,3,384.592,2,0.2,-81.7258
6259,CA-2015-133536,20200328,20200330,370,896,405,3,22.92,3,0.0,11.2308
6260,CA-2015-150441,20200813,20200817,617,778,254,3,11.36,4,0.0,5.5664
6261,CA-2015-162607,20200512,20200518,652,758,615,4,14.592,3,0.2,4.9248
6262,CA-2017-103506,20220723,20220727,471,960,402,4,41.4,4,0.0,19.872
6263,CA-2016-132479,20210924,20210926,518,829,234,1,442.372,7,0.8,-729.9138
6264,CA-2017-160724,20220505,20220510,791,843,191,4,34.5,3,0.0,15.525
6265,US-2016-115952,20211006,20211006,371,833,467,2,28.85,5,0.0,14.425
6266,CA-2014-146731,20191103,20191108,60,1023,514,4,3.488,2,0.2,1.1772
6267,CA-2014-146731,20191103,20191108,60,1083,514,4,143.856,9,0.2,48.5514
6268,CA-2015-115392,20201001,20201004,650,1773,293,3,311.98,2,0.0,93.594
6269,CA-2015-115392,20201001,20201004,650,668,293,3,22.45,5,0.0,10.327
6270,CA-2017-102379,20221202,20221206,66,1724,77,4,39.992,1,0.2,-7.99840000000001
6271,CA-2017-102379,20221202,20221206,66,135,77,4,1159.056,9,0.2,43.4645999999999
6272,CA-2017-102379,20221202,20221206,66,609,77,4,179.9,5,0.0,44.975
6273,CA-2017-149706,20221211,20221212,57,1493,230,1,116.312,7,0.2,23.2624
6274,US-2016-139087,20210717,20210722,217,196,614,3,12.42,3,0.0,4.4712
6275,US-2016-139087,20210717,20210722,217,1588,614,3,428.4,3,0.0,89.964
6276,US-2016-139087,20210717,20210722,217,293,614,3,24.75,5,0.0,10.89
6277,US-2016-139087,20210717,20210722,217,959,614,3,87.71,7,0.0,41.2237
6278,US-2016-139087,20210717,20210722,217,1307,614,3,69.52,2,0.0,17.38
6279,US-2016-139087,20210717,20210722,217,1684,614,3,20.784,2,0.2,-4.6764
6280,US-2016-139087,20210717,20210722,217,638,614,3,12.816,3,0.2,4.1652
6281,CA-2017-152226,20220512,20220516,371,953,439,4,5.904,2,0.2,1.9926
6282,CA-2015-116484,20201120,20201126,376,238,452,4,63.824,2,0.2,9.57359999999999
6283,CA-2015-116484,20201120,20201126,376,1405,452,4,141.552,3,0.2,-26.541
6284,CA-2016-100944,20210924,20210928,258,860,69,4,304.9,5,0.0,143.303
6285,CA-2016-100944,20210924,20210928,258,65,69,4,563.24,5,0.2,56.324
6286,CA-2016-125080,20211021,20211026,787,353,449,4,661.176,2,0.4,-231.4116
6287,CA-2016-121020,20211024,20211031,143,1712,511,4,239.976,3,0.2,17.9982
6288,CA-2014-100090,20190708,20190712,247,358,100,4,502.488,3,0.2,-87.9354
6289,CA-2014-100090,20190708,20190712,247,700,100,4,196.704,6,0.2,68.8464
6290,US-2015-139675,20200313,20200318,563,119,38,3,915.136,4,0.2,102.9528
6291,US-2015-139675,20200313,20200318,563,207,38,3,327.76,8,0.0,91.7728
6292,CA-2017-143756,20221202,20221205,499,77,594,1,701.96,2,0.0,168.4704
6293,CA-2015-151253,20200422,20200426,64,1796,65,4,88.776,3,0.2,7.7679
6294,CA-2015-151253,20200422,20200426,64,627,65,4,64.14,3,0.0,16.6764
6295,CA-2014-141152,20190916,20190919,640,757,407,1,33.552,1,0.2,12.582
6296,CA-2014-141313,20191228,20200101,37,432,292,4,1737.18,6,0.0,503.7822
6297,CA-2014-141313,20191228,20200101,37,1315,292,4,704.25,5,0.0,84.51
6298,CA-2014-141313,20191228,20200101,37,1213,292,4,141.76,4,0.0,66.6272
6299,CA-2014-169852,20191021,20191026,687,693,95,4,36.36,3,0.2,12.2715
6300,CA-2017-107314,20221130,20221203,551,260,98,1,25.83,3,0.0,9.5571
6301,US-2014-161305,20190606,20190612,665,748,214,4,24.588,3,0.8,-38.1114
6302,US-2014-161305,20190606,20190612,665,848,214,4,13.984,2,0.2,4.7196
6303,CA-2017-166919,20221123,20221127,32,1719,534,4,195.96,5,0.2,19.596
6304,CA-2017-162712,20220618,20220620,567,1026,531,3,74.352,3,0.2,23.235
6305,CA-2017-107552,20220505,20220505,36,1193,408,2,6.68,1,0.0,3.2064
6306,CA-2016-163328,20211104,20211106,759,1437,468,3,17.584,7,0.2,-4.1762
6307,CA-2016-163328,20211104,20211106,759,103,468,3,104.784,1,0.2,-14.4078
6308,CA-2016-163328,20211104,20211106,759,1261,468,3,47.952,3,0.2,16.7832
6309,CA-2016-163328,20211104,20211106,759,53,468,3,650.352,3,0.2,-97.5528000000001
6310,CA-2016-163328,20211104,20211106,759,998,468,3,629.184,8,0.2,228.0792
6311,CA-2016-163328,20211104,20211106,759,1028,468,3,15.176,1,0.2,5.3116
6312,CA-2014-112837,20190911,20190916,481,284,80,4,127.95,3,0.0,21.7515
6313,CA-2017-120019,20220216,20220221,564,1357,139,4,579.51,3,0.0,81.1314
6314,CA-2017-120019,20220216,20220221,564,1709,139,4,14.99,1,0.0,7.3451
6315,CA-2014-100762,20191124,20191129,564,482,314,4,151.92,4,0.0,45.576
6316,CA-2014-100762,20191124,20191129,564,998,314,4,196.62,2,0.0,96.3438
6317,CA-2014-100762,20191124,20191129,564,1131,314,4,144.12,3,0.0,69.1776
6318,CA-2014-100762,20191124,20191129,564,1250,314,4,15.96,2,0.0,7.98
6319,CA-2017-161459,20221125,20221129,248,1829,57,3,39.96,5,0.2,3.4965
6320,CA-2017-161459,20221125,20221129,248,1169,57,3,34.08,6,0.0,15.336
6321,CA-2017-160017,20220928,20221002,710,1128,163,4,10.368,2,0.2,3.6288
6322,CA-2014-123316,20191013,20191017,707,747,403,4,7.752,3,0.2,2.8101
6323,CA-2014-141299,20190603,20190607,628,896,317,3,15.28,2,0.0,7.4872
6324,CA-2014-104402,20190617,20190623,199,1621,148,4,65.97,3,0.0,31.0059
6325,CA-2015-110289,20201029,20201102,554,1196,98,4,33.4,5,0.0,16.032
6326,CA-2015-110289,20201029,20201102,554,859,98,4,210.84,4,0.0,103.3116
6327,CA-2014-167927,20190120,20190126,789,1317,327,4,13.98,1,0.0,4.0542
6328,CA-2014-167927,20190120,20190126,789,241,327,4,272.94,3,0.0,30.0234
6329,CA-2014-167927,20190120,20190126,789,661,327,4,19.05,5,0.0,8.9535
6330,CA-2014-167927,20190120,20190126,789,422,327,4,247.716,4,0.1,93.5816
6331,CA-2014-167927,20190120,20190126,789,1385,327,4,66.58,2,0.0,15.9792
6332,CA-2014-167927,20190120,20190126,789,620,327,4,43.92,3,0.0,12.7368
6333,CA-2014-167927,20190120,20190126,789,219,327,4,14.73,3,0.0,4.8609
6334,CA-2014-167927,20190120,20190126,789,821,327,4,29.7,5,0.0,13.365
6335,CA-2014-133305,20190711,20190715,512,1145,406,4,49.12,4,0.0,23.0864
6336,CA-2014-133305,20190711,20190715,512,759,406,4,18.28,5,0.2,6.398
6337,CA-2016-165995,20210830,20210906,88,161,65,4,47.04,4,0.0,15.9936
6338,CA-2016-165995,20210830,20210906,88,1857,65,4,339.96,5,0.2,42.4949999999999
6339,CA-2017-143112,20221005,20221009,765,1800,408,4,87.8,4,0.0,43.9
6340,CA-2017-143112,20221005,20221009,765,98,408,4,221.382,2,0.1,2.45979999999999
6341,CA-2017-143112,20221005,20221009,765,1631,408,4,5199.96,4,0.0,1351.9896
6342,US-2017-105830,20211231,20220102,199,1374,450,1,156.512,4,0.2,-35.2152
6343,CA-2015-146255,20200307,20200310,273,1583,148,1,119.85,3,0.0,52.734
6344,CA-2015-146255,20200307,20200310,273,651,148,1,30.44,2,0.0,14.9156
6345,CA-2015-146255,20200307,20200310,273,713,148,1,69.28,2,0.0,33.2544
6346,CA-2015-146255,20200307,20200310,273,1736,148,1,587.97,3,0.0,170.5113
6347,CA-2017-104822,20221020,20221020,624,972,407,2,24.55,5,0.0,12.0295
6348,CA-2015-104486,20200501,20200506,603,651,98,4,12.176,1,0.2,4.4138
6349,CA-2015-104486,20200501,20200506,603,1320,98,4,37.32,3,0.0,10.4496
6350,CA-2015-104486,20200501,20200506,603,1442,98,4,35.06,2,0.0,10.518
6351,CA-2017-161557,20220903,20220908,27,304,533,4,108.4,5,0.6,-105.69
6352,CA-2017-161130,20221103,20221108,85,1775,170,4,361.376,2,0.2,27.1032
6353,US-2015-161347,20200913,20200919,322,812,482,4,2.412,1,0.7,-2.01
6354,US-2015-109015,20200906,20200912,107,415,406,4,8.39,1,0.0,2.0975
6355,US-2015-109015,20200906,20200912,107,1795,406,4,337.98,2,0.0,101.394
6356,CA-2014-110611,20191006,20191013,351,1311,482,4,83.92,5,0.2,-13.637
6357,CA-2017-139080,20220123,20220128,176,710,613,4,19.68,5,0.2,6.888
6358,CA-2017-139080,20220123,20220128,176,1275,613,4,25.92,4,0.0,12.4416
6359,CA-2017-139080,20220123,20220128,176,1165,613,4,6.48,1,0.0,3.1104
6360,CA-2017-139080,20220123,20220128,176,1833,613,4,86.352,6,0.2,8.6352
6361,CA-2015-115693,20201210,20201215,281,588,66,4,56.3,2,0.0,15.764
6362,US-2014-107993,20191125,20191130,684,572,475,4,51.016,7,0.2,8.2901
6363,CA-2017-110443,20221121,20221125,148,706,612,4,150.8,5,0.2,56.55
6364,CA-2017-110443,20221121,20221125,148,1639,612,4,1039.992,1,0.2,103.9992
6365,CA-2017-110443,20221121,20221125,148,1233,612,4,51.84,8,0.0,24.8832
6366,CA-2017-144848,20220404,20220405,236,1827,405,1,41.22,1,0.0,11.1294
6367,CA-2017-144848,20220404,20220405,236,1425,405,1,240.37,1,0.0,7.21110000000002
6368,CA-2017-144848,20220404,20220405,236,1761,405,1,119.02,2,0.0,33.3256
6369,US-2017-147998,20220519,20220524,664,726,102,4,133.12,5,0.2,49.92
6370,CA-2016-103919,20211003,20211007,759,195,541,4,38.08,5,0.6,-29.512
6371,CA-2016-113425,20211121,20211121,383,22,405,2,113.568,2,0.2,12.7764
6372,CA-2017-143035,20221003,20221005,133,203,405,3,83.92,4,0.0,21.8192
6373,CA-2017-143035,20221003,20221005,133,506,405,3,6.63,3,0.0,3.1161
6374,CA-2017-143035,20221003,20221005,133,1518,405,3,371.97,3,0.0,66.9546
6375,CA-2014-107811,20190429,20190503,448,70,512,4,561.584,2,0.2,70.1979999999999
6376,CA-2014-107811,20190429,20190503,448,1319,512,4,99.92,5,0.2,-1.24900000000001
6377,CA-2016-163216,20211007,20211010,62,946,485,1,4.928,2,0.2,1.7248
6378,US-2016-116442,20211215,20211222,103,221,64,4,14.76,2,0.0,4.2804
6379,CA-2017-150623,20220410,20220414,195,1587,146,4,99.99,1,0.0,41.9958
6380,CA-2017-150623,20220410,20220414,195,1400,146,4,286.15,5,0.0,71.5375
6381,US-2014-163797,20190408,20190413,588,921,11,4,49.792,8,0.2,-11.8256
6382,CA-2016-127236,20210329,20210402,740,40,458,4,299.975,5,0.5,-167.986
6383,CA-2016-127236,20210329,20210402,740,1683,458,4,158.376,4,0.4,-36.9544
6384,US-2017-104661,20220115,20220118,735,700,520,1,32.784,4,0.8,-52.4544
6385,US-2017-104661,20220115,20220118,735,1567,520,1,47.984,2,0.2,14.3952
6386,US-2017-104661,20220115,20220118,735,1526,520,1,62.592,8,0.2,13.3008
6387,US-2017-104661,20220115,20220118,735,680,520,1,4.276,1,0.8,-6.6278
6388,CA-2014-134103,20190130,20190204,546,1089,311,4,10.56,2,0.0,4.752
6389,CA-2014-134103,20190130,20190204,546,1326,311,4,229.94,2,0.0,6.8982
6390,CA-2015-147529,20200207,20200211,211,847,595,4,311.15,5,0.0,146.2405
6391,CA-2015-147529,20200207,20200211,211,1215,595,4,12.96,2,0.0,6.3504
6392,CA-2016-129126,20211214,20211219,598,1105,406,4,14.62,2,0.0,6.7252
6393,CA-2016-129126,20211214,20211219,598,987,406,4,5.76,2,0.0,2.8224
6394,CA-2016-129126,20211214,20211219,598,909,406,4,21.48,6,0.0,10.5252
6395,CA-2016-129126,20211214,20211219,598,242,406,4,396.92,4,0.0,198.46
6396,CA-2016-129126,20211214,20211219,598,1414,406,4,17.15,1,0.0,4.6305
6397,CA-2016-129126,20211214,20211219,598,648,406,4,23.12,2,0.2,7.803
6398,CA-2017-131632,20221031,20221104,30,591,533,4,5.248,2,0.2,0.590399999999999
6399,CA-2017-151981,20220806,20220812,305,1816,368,4,824.95,5,0.0,247.485
6400,CA-2017-151981,20220806,20220812,305,974,368,4,24.64,8,0.0,11.8272
6401,CA-2017-151981,20220806,20220812,305,482,368,4,227.88,6,0.0,68.364
6402,CA-2017-125472,20220530,20220531,74,2,279,1,241.96,2,0.0,33.8744
6403,CA-2017-125472,20220530,20220531,74,660,279,1,3.89,1,0.0,1.8672
6404,CA-2017-125472,20220530,20220531,74,194,279,1,8.01,3,0.0,3.0438
6405,CA-2015-156328,20201130,20201205,649,1715,432,4,177.48,3,0.2,19.9665
6406,CA-2017-154074,20220831,20220902,119,89,616,3,569.568,2,0.2,7.11959999999991
6407,CA-2017-154074,20220831,20220902,119,1369,616,3,149.73,7,0.0,43.4217
6408,CA-2017-161774,20220514,20220515,312,118,546,1,899.43,5,0.3,-12.8490000000002
6409,CA-2017-161774,20220514,20220515,312,519,546,1,46.2,5,0.2,5.775
6410,CA-2017-161774,20220514,20220515,312,1038,546,1,47.952,3,0.2,16.1838
6411,CA-2017-161774,20220514,20220515,312,1829,546,1,7.992,1,0.2,0.6993
6412,CA-2017-161774,20220514,20220515,312,1206,546,1,76.864,2,0.2,26.9024
6413,CA-2017-151211,20220817,20220823,30,746,273,4,102.93,3,0.0,48.3771
6414,CA-2017-151211,20220817,20220823,30,1584,273,4,98.16,6,0.0,9.816
6415,CA-2017-142671,20221110,20221114,235,806,161,3,11.52,5,0.7,-7.68
6416,CA-2017-144750,20220821,20220821,222,1217,11,2,83.88,1,0.2,29.358
6417,CA-2016-111976,20210308,20210312,72,1794,482,4,108.576,4,0.4,-25.3344
6418,CA-2016-111976,20210308,20210312,72,943,482,4,5.984,2,0.2,-1.3464
6419,CA-2016-140130,20211031,20211105,334,1431,467,4,21.96,2,0.0,6.1488
6420,CA-2016-140130,20211031,20211105,334,84,467,4,368.97,3,0.0,81.1734
6421,CA-2016-140130,20211031,20211105,334,616,467,4,12.39,3,0.0,3.4692
6422,CA-2016-140130,20211031,20211105,334,1330,467,4,332.94,3,0.0,9.98820000000002
6423,CA-2014-159121,20190726,20190801,397,1516,575,4,111.93,7,0.0,34.6983
6424,CA-2015-149650,20201024,20201027,633,115,77,1,454.272,8,0.2,-73.8192000000001
6425,CA-2017-115777,20220819,20220824,229,1058,297,4,19.44,3,0.0,9.3312
6426,CA-2016-143714,20210523,20210527,132,1615,482,4,8399.976,4,0.4,1119.9968
6427,CA-2016-143714,20210523,20210527,132,817,482,4,6.294,1,0.7,-4.196
6428,CA-2016-143714,20210523,20210527,132,1016,482,4,10.368,2,0.2,3.6288
6429,CA-2016-143714,20210523,20210527,132,1830,482,4,122.382,3,0.4,-24.4764
6430,CA-2014-165764,20191103,20191107,693,1349,430,4,25.984,2,0.2,-1.624
6431,CA-2014-165764,20191103,20191107,693,333,430,4,945.036,6,0.4,-299.2614
6432,CA-2014-165764,20191103,20191107,693,761,430,4,14.301,7,0.7,-10.4874
6433,CA-2014-165764,20191103,20191107,693,183,430,4,410.352,3,0.2,-51.294
6434,CA-2015-121405,20200330,20200404,282,1134,213,4,23.52,5,0.2,8.526
6435,CA-2015-121405,20200330,20200404,282,1794,213,4,180.96,5,0.2,13.572
6436,US-2017-116897,20220527,20220529,366,317,204,1,35.0,4,0.0,14.7
6437,US-2017-116897,20220527,20220529,366,1290,204,1,477.15,5,0.0,28.629
6438,US-2017-116897,20220527,20220529,366,1840,204,1,302.376,3,0.2,22.6782
6439,US-2017-113992,20221214,20221219,452,320,564,4,974.988,4,0.3,-97.4988
6440,CA-2014-166891,20191004,20191006,131,103,407,1,589.41,5,0.1,-6.54900000000005
6441,CA-2016-101161,20211013,20211020,119,531,407,4,34.7,5,0.0,12.492
6442,CA-2016-101161,20211013,20211020,119,1385,407,4,99.87,3,0.0,23.9688
6443,CA-2016-101161,20211013,20211020,119,1098,407,4,37.94,2,0.0,18.2112
6444,CA-2016-101161,20211013,20211020,119,951,407,4,24.9,5,0.0,11.454
6445,CA-2016-101161,20211013,20211020,119,261,407,4,82.26,3,0.0,33.7266
6446,CA-2015-151785,20200305,20200310,374,908,214,4,7.104,6,0.2,2.4864
6447,US-2017-119816,20220304,20220306,773,311,548,3,103.5,5,0.6,-77.625
6448,US-2017-119816,20220304,20220306,773,978,548,3,2.464,1,0.2,0.8624
6449,US-2017-119816,20220304,20220306,773,1323,548,3,8.72,1,0.2,0.653999999999999
6450,CA-2015-156510,20200925,20200929,260,667,141,4,10.76,2,0.0,5.1648
6451,CA-2015-156510,20200925,20200929,260,1158,141,4,45.68,2,0.0,21.0128
6452,CA-2015-156510,20200925,20200929,260,633,141,4,6.7,1,0.0,2.211
6453,US-2015-110261,20201219,20201223,608,1739,223,3,158.376,3,0.2,13.8579
6454,CA-2015-125710,20201008,20201013,116,492,545,4,3.44,2,0.2,0.559
6455,CA-2017-161102,20220731,20220803,255,1392,99,1,56.56,2,0.0,15.2712
6456,CA-2017-161102,20220731,20220803,255,249,99,1,36.96,7,0.0,11.4576
6457,CA-2014-110065,20190805,20190811,709,1771,405,4,135.99,1,0.0,36.7173
6458,CA-2014-110065,20190805,20190811,709,614,405,4,15.96,7,0.0,7.0224
6459,US-2017-133361,20220514,20220517,37,535,284,1,3.76,2,0.0,1.0904
6460,US-2017-133361,20220514,20220517,37,567,284,1,14.7,5,0.0,6.615
6461,US-2017-133361,20220514,20220517,37,577,284,1,37.2,5,0.0,9.3
6462,US-2017-133361,20220514,20220517,37,1557,284,1,89.97,3,0.0,18.8937
6463,US-2017-133361,20220514,20220517,37,103,284,1,261.96,2,0.0,23.5764
6464,US-2017-133361,20220514,20220517,37,1008,284,1,74.0,5,0.0,37.0
6465,US-2016-155404,20210922,20210928,58,301,273,4,13.28,2,0.0,6.3744
6466,CA-2015-114503,20201113,20201117,2,1396,511,4,84.96,6,0.2,6.372
6467,CA-2017-153080,20220522,20220525,259,1526,65,3,68.46,7,0.0,25.3302
6468,CA-2016-163804,20211202,20211208,194,1298,489,4,2079.4,5,0.0,582.232
6469,CA-2016-163804,20211202,20211208,194,1695,489,4,629.95,5,0.0,176.386
6470,CA-2016-163804,20211202,20211208,194,312,489,4,72.42,6,0.0,23.8986
6471,CA-2015-108532,20200829,20200902,129,1739,311,4,131.98,2,0.0,35.6346
6472,CA-2015-108532,20200829,20200902,129,1584,311,4,114.52,7,0.0,11.452
6473,CA-2014-151897,20190606,20190610,786,959,547,4,100.24,10,0.2,33.831
6474,CA-2016-113292,20210318,20210320,191,450,505,3,871.8,3,0.2,87.1800000000001
6475,CA-2014-149524,20190114,20190115,107,31,484,1,61.96,4,0.5,-53.2856
6476,CA-2017-140872,20220603,20220610,575,739,177,4,4.554,3,0.7,-3.4914
6477,CA-2017-140872,20220603,20220610,575,451,177,4,5.2,2,0.2,0.585
6478,CA-2017-140872,20220603,20220610,575,1570,177,4,205.992,1,0.2,-2.57490000000003
6479,CA-2017-140872,20220603,20220610,575,1077,177,4,15.552,3,0.2,5.4432
6480,CA-2017-140872,20220603,20220610,575,1695,177,4,503.96,5,0.2,50.396
6481,CA-2017-140872,20220603,20220610,575,421,177,4,24.472,7,0.2,1.8354
6482,CA-2017-140872,20220603,20220610,575,24,177,4,241.568,2,0.2,0.0
6483,CA-2017-140872,20220603,20220610,575,1545,177,4,110.4,2,0.2,-4.14000000000001
6484,CA-2017-113908,20220603,20220609,440,338,406,4,384.768,2,0.4,-115.4304
6485,CA-2017-113908,20220603,20220609,440,1653,406,4,78.66,6,0.0,36.1836
6486,CA-2017-113908,20220603,20220609,440,1254,406,4,45.36,4,0.0,22.2264
6487,CA-2015-120621,20200321,20200326,413,440,430,4,962.08,4,0.2,156.338
6488,CA-2015-120621,20200321,20200326,413,671,430,4,12.843,3,0.7,-9.8463
6489,CA-2015-120621,20200321,20200326,413,1163,430,4,295.456,14,0.2,96.0232
6490,US-2017-148866,20220919,20220924,392,1281,406,4,32.4,5,0.0,15.552
6491,CA-2014-149594,20190915,20190919,502,146,482,4,103.936,4,0.2,16.8896
6492,CA-2016-113845,20211120,20211125,280,47,174,4,289.568,2,0.2,10.8588
6493,CA-2016-113845,20211120,20211125,280,1391,174,4,39.72,5,0.2,4.4685
6494,CA-2016-113845,20211120,20211125,280,1807,174,4,244.768,4,0.2,24.4768
6495,CA-2017-111262,20221028,20221101,431,1521,548,3,24.0,2,0.2,-2.7
6496,CA-2017-111262,20221028,20221101,431,1140,548,3,15.552,3,0.2,5.4432
6497,CA-2017-111262,20221028,20221101,431,1584,548,3,26.176,2,0.2,-3.272
6498,CA-2015-103135,20200724,20200728,716,186,273,4,20.94,3,0.0,6.0726
6499,CA-2015-103135,20200724,20200728,716,640,273,4,135.09,9,0.0,62.1414
6500,CA-2015-103135,20200724,20200728,716,1558,273,4,279.86,14,0.0,64.3678
6501,CA-2015-103135,20200724,20200728,716,640,273,4,90.06,6,0.0,41.4276
6502,CA-2014-129147,20191102,20191106,455,1717,454,4,539.964,6,0.4,-107.9928
6503,CA-2014-129147,20191102,20191106,455,1731,454,4,50.232,7,0.4,-10.0464
6504,CA-2014-129147,20191102,20191106,455,680,454,4,19.242,3,0.7,-13.4694
6505,CA-2017-128265,20221117,20221122,787,1298,406,3,1247.64,3,0.0,349.3392
6506,CA-2016-152331,20210626,20210630,457,523,215,4,5.304,3,0.2,0.4641
6507,US-2016-128909,20211009,20211011,707,1113,485,3,19.136,4,0.2,5.98
6508,US-2016-128909,20211009,20211011,707,289,485,3,332.832,4,0.2,-24.9624
6509,CA-2017-102197,20221220,20221226,215,1145,405,4,279.9,5,0.0,137.151
6510,CA-2017-102197,20221220,20221226,215,695,405,4,50.352,3,0.2,17.6232
6511,CA-2017-102197,20221220,20221226,215,1254,405,4,34.02,3,0.0,16.6698
6512,CA-2017-167640,20220306,20220310,281,571,98,4,23.88,6,0.0,8.1192
6513,CA-2017-167640,20220306,20220310,281,1010,98,4,11.52,4,0.0,5.6448
6514,CA-2017-167640,20220306,20220310,281,1084,98,4,286.93,7,0.0,140.5957
6515,CA-2017-167640,20220306,20220310,281,1720,98,4,206.384,2,0.2,23.2182
6516,US-2017-116652,20220915,20220919,631,99,100,4,218.352,3,0.2,0.0
6517,US-2017-116652,20220915,20220919,631,187,100,4,529.9,5,0.0,105.98
6518,US-2017-116652,20220915,20220919,631,534,100,4,99.3,10,0.0,41.706
6519,US-2017-116652,20220915,20220919,631,400,100,4,108.96,2,0.0,30.5088
6520,US-2017-116652,20220915,20220919,631,828,100,4,2.688,1,0.2,0.84
6521,CA-2017-138289,20220116,20220118,49,846,314,3,5443.96,4,0.0,2504.2216
6522,CA-2017-138289,20220116,20220118,49,127,314,3,302.67,3,0.0,72.6408
6523,CA-2017-138289,20220116,20220118,49,1093,314,3,56.07,7,0.0,25.2315
6524,CA-2016-129308,20210707,20210713,129,983,482,4,10.08,2,0.2,3.276
6525,CA-2016-129308,20210707,20210713,129,1764,482,4,59.994,1,0.4,-12.9987
6526,CA-2016-129308,20210707,20210713,129,696,482,4,5.715,5,0.7,-4.7625
6527,CA-2016-129308,20210707,20210713,129,691,482,4,9.42,5,0.7,-7.85
6528,CA-2016-157791,20211223,20211228,121,1609,490,3,1999.96,4,0.0,899.982
6529,CA-2014-146864,20191222,20191226,115,1418,407,4,216.4,4,0.0,56.264
6530,CA-2014-103744,20190223,20190227,506,1006,537,4,6.936,3,0.2,2.3409
6531,CA-2014-103744,20190223,20190227,506,653,537,4,4.428,3,0.8,-6.8634
6532,US-2017-107384,20221204,20221208,757,515,336,4,8.8,5,0.0,2.552
6533,US-2017-107384,20221204,20221208,757,1588,336,4,142.8,1,0.0,29.988
6534,US-2017-107384,20221204,20221208,757,1499,336,4,399.95,5,0.0,143.982
6535,CA-2014-128209,20191117,20191122,312,692,397,4,2152.776,3,0.2,726.5619
6536,CA-2014-128209,20191117,20191122,312,19,397,4,4007.84,10,0.2,-50.0980000000003
6537,CA-2014-169684,20191020,20191023,286,352,510,1,328.59,3,0.4,-147.8655
6538,CA-2014-169684,20191020,20191023,286,1324,510,1,98.352,3,0.2,-24.588
6539,CA-2015-109862,20201025,20201030,327,1828,148,4,158.99,1,0.0,41.3374
6540,CA-2015-109862,20201025,20201030,327,92,148,4,291.1,5,0.0,75.686
6541,US-2017-107888,20221116,20221119,131,1101,613,1,73.68,6,0.0,34.6296
6542,US-2017-107888,20221116,20221119,131,257,613,1,139.92,2,0.0,23.7864
6543,US-2017-107888,20221116,20221119,131,1801,613,1,107.88,3,0.2,10.788
6544,US-2017-107888,20221116,20221119,131,1385,613,1,33.29,1,0.0,7.9896
6545,US-2017-154872,20220514,20220518,230,762,440,4,58.17,5,0.7,-46.536
6546,US-2017-154872,20220514,20220518,230,957,440,4,5.04,2,0.2,1.764
6547,US-2017-154872,20220514,20220518,230,1052,440,4,24.784,1,0.2,7.745
6548,CA-2014-113880,20190301,20190305,778,64,219,4,634.116,6,0.3,-172.1172
6549,CA-2014-113880,20190301,20190305,778,1200,219,4,17.472,3,0.2,5.6784
6550,US-2015-164966,20200730,20200801,299,86,332,1,155.88,6,0.0,38.97
6551,CA-2015-126739,20201101,20201103,373,55,408,3,327.564,4,0.1,21.8376
6552,CA-2017-161578,20221216,20221221,624,1196,67,3,13.36,2,0.0,6.4128
6553,CA-2017-161578,20221216,20221221,624,1364,67,3,158.9,5,0.0,7.94499999999999
6554,CA-2014-137092,20191020,20191022,473,1504,215,3,319.968,4,0.2,71.9928
6555,CA-2014-137092,20191020,20191022,473,1403,215,3,505.32,3,0.2,31.5825
6556,CA-2014-137092,20191020,20191022,473,1153,215,3,3.808,1,0.2,1.2376
6557,CA-2014-137092,20191020,20191022,473,662,215,3,8.682,1,0.8,-14.7594
6558,CA-2014-137092,20191020,20191022,473,991,215,3,24.424,1,0.2,7.9378
6559,CA-2015-166947,20200605,20200610,248,136,397,4,1522.638,9,0.1,169.182
6560,CA-2016-160941,20210721,20210726,211,877,90,4,419.9,5,0.0,197.353
6561,CA-2016-160941,20210721,20210726,211,996,90,4,3.15,1,0.0,1.512
6562,CA-2017-144680,20220331,20220402,672,442,519,1,33.62,5,0.8,-90.774
6563,CA-2014-166086,20190507,20190512,182,678,297,4,16.14,3,0.0,7.9086
6564,CA-2014-166086,20190507,20190512,182,355,297,4,194.25,2,0.3,-38.85
6565,CA-2014-166086,20190507,20190512,182,556,297,4,8.64,3,0.0,2.5056
6566,CA-2014-166086,20190507,20190512,182,128,297,4,872.32,4,0.0,244.2496
6567,CA-2017-131282,20220205,20220208,126,832,574,3,243.992,4,0.8,-426.986
6568,CA-2017-131282,20220205,20220208,126,569,574,3,7.12,5,0.2,0.712
6569,CA-2014-100678,20190418,20190422,439,532,548,4,2.688,2,0.2,1.008
